Time,Photoresistor,Humidity,Temperature,CO2,Soil_Moisture
18:14:44,591,42.5,23.1,609,45
18:14:45,457,42.5,23.1,609,45
18:14:46,418,42.5,23.1,609,45
18:14:47,409,42.5,23.1,609,45
18:14:48,407,42.4,23.1,609,45
18:14:49,407,42.4,23.1,609,45
18:14:50,407,42.4,23.1,609,45
18:14:51,408,42.4,23.1,609,45
18:14:52,408,42.3,23.1,609,45
18:14:53,409,42.3,23.1,609,45
18:14:54,410,42.2,23.1,609,44
18:14:55,410,42.2,23.1,609,44
18:14:56,411,42.1,23.0,609,44
18:14:57,411,42.1,23.0,609,44
18:14:58,411,42.1,23.1,609,32
18:14:59,451,42.1,23.1,609,32
18:15:0,443,42.1,23.1,609,35
18:15:1,435,42.1,23.1,609,37
18:15:2,431,42.1,23.1,609,37
18:15:3,429,42.1,23.1,609,38
18:15:4,428,42.1,23.1,609,38
18:15:5,427,42.1,23.1,609,38
18:15:6,426,42.0,23.0,611,38
18:15:7,426,42.0,23.0,612,38
18:15:8,426,42.1,23.1,611,38
18:15:9,425,42.1,23.1,611,38
18:15:10,424,42.3,23.1,611,38
18:15:11,424,42.3,23.1,611,38
18:15:12,424,42.6,23.0,611,38
18:15:13,424,42.6,23.0,611,38
18:15:14,424,42.7,23.1,612,38
18:15:16,424,42.7,23.1,612,47
18:15:17,405,43.0,23.1,612,46
18:15:18,404,43.0,23.1,612,46
18:15:19,404,43.1,23.0,612,46
18:15:20,405,43.1,23.0,612,45
18:15:21,406,43.4,23.1,612,45
18:15:22,406,43.4,23.1,613,45
18:15:23,407,43.9,23.1,613,45
18:15:24,407,43.9,23.1,613,45
18:15:25,408,44.3,23.1,613,45
18:15:26,408,44.3,23.1,613,45
18:15:27,408,44.5,23.1,614,45
18:15:28,409,44.5,23.1,614,45
18:15:29,409,44.8,23.1,614,44
18:15:30,410,44.8,23.1,615,45
18:15:31,409,44.9,23.0,615,44
18:15:32,410,44.9,23.0,615,33
18:15:33,435,44.9,23.0,615,36
18:15:34,433,44.9,23.0,615,37
18:15:35,431,44.9,23.1,615,38
18:15:36,429,44.9,23.1,615,38
18:15:37,428,44.7,23.1,615,38
18:15:38,427,44.7,23.1,615,38
18:15:39,427,44.5,23.1,615,38
18:15:40,426,44.5,23.1,615,38
18:15:41,426,44.3,23.0,615,38
18:15:42,426,44.3,23.0,615,38
18:15:43,425,44.0,23.0,616,38
18:15:44,425,44.0,23.0,616,39
18:15:45,425,43.9,23.1,616,38
18:15:46,425,43.9,23.1,616,39
18:15:47,425,43.8,23.1,616,39
18:15:48,424,43.8,23.1,617,47
18:15:49,406,43.6,23.0,617,46
18:15:51,404,43.6,23.0,617,46
18:15:52,404,43.5,23.1,617,46
18:15:53,405,43.5,23.1,617,46
18:15:54,406,43.3,23.0,619,45
18:15:55,406,43.3,23.0,619,45
18:15:56,407,43.2,23.1,619,45
18:15:57,407,43.2,23.1,619,45
18:15:58,408,43.2,23.1,618,45
18:15:59,408,43.2,23.1,618,45
18:16:0,409,43.2,23.0,618,45
18:16:1,409,43.2,23.0,619,45
18:16:2,409,43.1,23.0,620,45
18:16:3,409,43.1,23.0,620,45
18:16:4,410,43.2,23.0,620,45
18:16:5,410,43.2,23.0,620,33
18:16:6,436,43.5,23.0,620,36
18:16:7,433,43.5,23.0,620,37
18:16:8,431,43.7,23.0,620,38
18:16:9,429,43.7,23.0,620,38
18:16:10,428,44.0,23.1,620,38
18:16:11,427,44.0,23.1,620,38
18:16:12,426,44.2,23.0,620,38
18:16:13,426,44.2,23.0,621,38
18:16:14,426,44.5,23.1,621,38
18:16:15,425,44.5,23.1,622,39
18:16:16,425,44.6,23.1,622,39
18:16:17,425,44.6,23.1,622,39
18:16:18,425,44.5,23.1,622,39
18:16:19,424,44.5,23.1,622,39
18:16:20,424,44.7,23.0,622,39
18:16:21,424,44.7,23.0,622,47
18:16:22,405,44.8,23.0,622,46
18:16:23,404,44.8,23.0,623,46
18:16:24,404,45.0,23.0,624,46
18:16:26,405,45.0,23.0,624,46
18:16:27,405,45.2,23.1,624,45
18:16:28,406,45.2,23.1,624,45
18:16:29,407,45.3,23.1,624,45
18:16:30,407,45.3,23.1,624,45
18:16:31,407,45.4,23.1,624,45
18:16:32,408,45.4,23.1,624,45
18:16:33,408,45.2,23.1,624,45
18:16:34,409,45.2,23.1,625,45
18:16:35,409,45.0,23.0,624,45
18:16:36,409,45.0,23.0,624,45
18:16:37,409,45.2,23.0,624,45
18:16:38,409,45.2,23.0,624,33
