Time,Photoresistor,Humidity,Temperature,CO2,Soil_Moisture
18:29:33,534,42.7,22.9,629,44
18:29:34,446,42.7,22.9,629,44
18:29:35,421,42.9,22.9,628,44
18:29:37,414,42.9,22.9,627,29
18:29:38,443,43.1,22.9,626,34
18:29:39,438,43.1,22.9,625,36
18:29:40,434,43.2,22.9,624,37
18:29:41,431,43.2,22.9,624,37
18:29:42,430,43.4,22.9,623,38
18:29:43,429,43.4,22.9,622,38
18:29:44,428,43.4,22.9,622,38
18:29:45,428,43.4,22.9,621,38
18:29:46,428,43.5,22.9,620,38
18:29:47,427,43.5,22.9,620,38
18:29:48,426,43.7,22.9,619,38
18:29:49,426,43.7,22.9,618,38
18:29:50,426,43.8,22.9,618,38
18:29:51,426,43.8,22.9,617,38
18:29:52,426,43.8,22.9,616,38
18:29:53,425,43.8,22.9,616,47
18:29:54,406,43.8,22.9,616,46
18:29:55,405,43.8,22.9,616,46
18:29:56,405,43.7,22.9,615,45
18:29:57,406,43.7,22.9,615,45
18:29:58,407,43.8,22.9,615,45
18:29:59,408,43.8,22.9,614,45
18:30:0,408,43.8,22.9,614,45
18:30:1,408,43.8,22.9,614,45
18:30:2,409,43.8,22.9,613,44
18:30:3,409,43.8,22.9,613,45
18:30:4,410,44.0,22.9,613,44
18:30:5,410,44.0,22.9,613,44
18:30:6,410,44.5,22.9,614,44
18:30:7,410,44.5,22.9,614,44
18:30:8,411,44.7,22.9,614,44
18:30:9,411,44.7,22.9,614,29
18:30:10,442,44.8,22.9,613,35
18:30:12,437,44.8,22.9,613,36
18:30:13,433,45.1,22.9,613,37
18:30:14,430,45.1,22.9,613,38
18:30:15,429,45.0,22.9,613,38
18:30:16,428,45.0,22.9,613,38
18:30:17,427,44.9,22.8,613,38
18:30:18,427,44.9,22.8,613,38
18:30:19,426,44.9,22.9,613,38
18:30:20,426,44.9,22.9,613,38
18:30:21,426,44.8,22.9,613,38
18:30:22,426,44.8,22.9,613,38
18:30:23,426,44.7,22.9,613,38
18:30:24,425,44.7,22.9,613,39
18:30:25,425,44.6,22.8,613,38
18:30:26,425,44.6,22.8,613,47
18:30:27,405,44.6,22.9,613,46
18:30:28,404,44.6,22.9,613,46
18:30:29,405,44.3,22.9,613,45
18:30:30,406,44.3,22.9,613,45
18:30:31,407,44.2,22.9,613,45
18:30:32,407,44.2,22.9,613,45
18:30:33,408,44.1,22.9,613,45
18:30:34,408,44.1,22.9,613,45
18:30:35,408,44.0,22.9,613,45
18:30:36,409,44.0,22.9,613,45
18:30:37,409,43.9,22.9,613,44
18:30:38,410,43.9,22.9,613,45
18:30:39,410,43.8,22.9,614,44
18:30:40,410,43.8,22.9,614,44
18:30:41,410,43.7,22.9,614,44
18:30:42,411,43.7,22.9,615,29
18:30:43,442,43.6,22.9,614,34
18:30:44,437,43.6,22.9,614,36
18:30:45,433,43.6,22.9,615,37
18:30:47,430,43.6,22.9,616,38
18:30:48,428,43.5,22.9,616,38
18:30:49,428,43.5,22.9,616,38
18:30:50,427,43.5,22.9,616,38
18:30:51,427,43.5,22.9,616,38
18:30:52,426,43.4,22.9,617,38
18:30:53,426,43.4,22.9,617,38
18:30:55,425,43.4,22.9,617,39
18:30:56,425,43.4,22.9,618,38
18:30:57,425,43.4,22.9,618,39
18:30:58,425,43.4,22.9,618,39
18:30:59,425,43.4,22.9,618,47
18:31:0,405,43.4,22.9,618,46
18:31:1,404,43.4,22.9,619,46
18:31:2,405,43.4,22.9,619,45
18:31:3,406,43.4,22.9,619,45
18:31:4,407,43.4,22.9,619,45
18:31:5,407,43.4,22.9,620,45
18:31:6,408,43.4,22.9,620,45
18:31:7,408,43.4,22.9,620,45
18:31:8,408,43.6,22.9,620,45
18:31:9,409,43.6,22.9,620,45
18:31:10,409,43.9,22.9,621,45
18:31:11,409,43.9,22.9,621,45
18:31:12,410,44.2,22.9,621,44
18:31:13,410,44.2,22.9,621,44
18:31:14,410,44.4,22.9,621,44
18:31:15,411,44.4,22.9,622,29
18:31:16,442,44.4,22.9,622,35
18:31:17,437,44.4,22.9,623,36
18:31:18,432,44.5,22.9,623,37
18:31:19,430,44.5,22.9,623,38
18:31:20,428,44.7,22.9,624,38
18:31:22,427,44.7,22.9,624,38
18:31:23,427,44.8,22.9,624,38
18:31:24,426,44.8,22.9,624,38
18:31:25,426,45.0,22.9,624,38
18:31:26,426,45.0,22.9,624,38
18:31:27,426,45.3,22.9,625,38
18:31:28,425,45.3,22.9,625,38
