Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
20:55:33,152,56.80,25.30,766,153

20:55:34,152,56.80,25.30,766,153

20:55:35,153,56.90,25.30,766,153

20:55:36,149,56.90,25.30,766,154

20:55:37,149,57.00,25.40,766,154

20:55:38,149,57.00,25.40,766,154

20:55:39,149,57.10,25.40,766,154

20:55:40,149,57.10,25.40,766,154

20:55:41,149,57.10,25.30,766,154

20:55:42,150,57.10,25.30,766,154

20:55:43,150,57.20,25.40,766,154

20:55:44,150,57.20,25.40,766,154

20:55:45,150,57.10,25.30,766,154

20:55:46,150,57.10,25.30,765,154

20:55:47,150,57.20,25.40,765,154

20:55:48,150,57.20,25.40,765,154

20:55:49,150,57.20,25.30,765,154

20:55:50,150,57.20,25.30,765,154

20:55:51,151,57.30,25.40,765,154

20:55:52,156,57.30,25.40,764,153

20:55:53,156,57.20,25.30,764,153

20:55:54,155,57.20,25.30,764,153

20:55:55,154,57.30,25.30,764,153

20:55:56,154,57.30,25.30,764,153

20:55:57,154,57.30,25.30,764,153

20:55:58,153,57.30,25.30,764,153

20:55:59,153,57.50,25.40,764,153

20:56:0,153,57.50,25.40,764,153

20:56:2,153,57.60,25.40,764,153

20:56:3,153,57.60,25.40,763,153

20:56:4,153,57.50,25.30,763,153

20:56:5,152,57.50,25.30,763,153

20:56:6,152,57.40,25.30,763,153

20:56:7,152,57.40,25.30,763,153

20:56:8,152,57.30,25.40,762,153

20:56:9,149,57.30,25.40,763,154

20:56:10,149,57.20,25.30,763,154

20:56:11,149,57.20,25.30,763,154

20:56:12,149,57.20,25.40,763,154

20:56:13,149,57.20,25.40,763,154

20:56:14,149,57.20,25.30,763,154

20:56:15,150,57.20,25.30,763,154

20:56:16,149,57.40,25.30,763,154

20:56:17,150,57.40,25.30,763,154

20:56:18,150,57.40,25.30,763,154

20:56:19,150,57.40,25.30,763,154

20:56:20,150,57.40,25.30,762,154

20:56:21,150,57.40,25.30,762,154

20:56:22,150,57.50,25.30,762,154

20:56:23,151,57.50,25.30,762,154

20:56:24,150,57.60,25.30,762,154

20:56:25,156,57.60,25.30,762,153

20:56:26,156,57.70,25.30,762,153

20:56:27,155,57.70,25.30,762,153

20:56:28,154,57.80,25.30,762,153

20:56:29,154,57.80,25.30,762,153

20:56:30,153,57.90,25.40,761,153

20:56:31,153,57.90,25.40,761,153

20:56:32,153,57.90,25.30,761,153

20:56:33,153,57.90,25.30,761,153

20:56:34,153,58.00,25.30,761,153

20:56:35,153,58.00,25.30,760,153

20:56:37,153,58.00,25.30,760,153

20:56:38,152,58.00,25.30,760,153

20:56:39,152,58.10,25.40,759,153

20:56:40,152,58.10,25.40,759,153

20:56:41,152,58.10,25.30,759,153

20:56:42,150,58.10,25.30,759,154

20:56:43,149,58.10,25.40,759,154

20:56:44,149,58.10,25.40,759,154

20:56:45,149,58.10,25.30,759,154

20:56:46,149,58.10,25.30,760,154

20:56:47,149,58.10,25.30,760,154

20:56:48,150,58.10,25.30,760,154

20:56:49,149,58.00,25.30,760,154

20:56:50,149,58.00,25.30,760,154

20:56:51,150,58.00,25.40,760,154

20:56:52,150,58.00,25.40,760,154

20:56:53,150,57.90,25.30,760,154

20:56:54,150,57.90,25.30,760,154

20:56:55,150,57.90,25.30,760,154

20:56:56,150,57.90,25.30,760,154

20:56:57,150,58.00,25.40,760,154

20:56:58,155,58.00,25.40,760,153

20:56:59,156,58.00,25.30,760,153

20:57:0,155,58.00,25.30,760,153

20:57:1,154,58.10,25.40,759,153

20:57:2,153,58.10,25.40,759,153

20:57:3,153,58.00,25.40,759,153

20:57:4,153,58.00,25.40,760,153

20:57:5,152,57.90,25.30,760,153

20:57:6,152,57.90,25.30,760,153

20:57:7,152,57.80,25.30,760,153

20:57:8,152,57.80,25.30,760,153

20:57:9,152,57.80,25.30,760,153

20:57:10,152,57.80,25.30,760,153

20:57:12,152,57.80,25.40,760,153

20:57:13,152,57.80,25.40,760,153

20:57:14,152,57.70,25.30,760,153

20:57:15,149,57.70,25.30,760,154

20:57:16,149,57.60,25.30,760,154

20:57:17,149,57.60,25.30,760,154

20:57:18,149,57.50,25.30,760,154

20:57:19,149,57.50,25.30,760,154

20:57:20,149,57.50,25.30,760,154

20:57:21,150,57.50,25.30,759,154

20:57:22,150,57.50,25.30,759,154

20:57:23,149,57.50,25.30,759,154

20:57:24,150,57.40,25.30,759,154

20:57:25,150,57.40,25.30,759,154

20:57:26,150,57.50,25.40,759,154

20:57:27,150,57.50,25.40,759,154

20:57:28,150,57.50,25.30,759,154

20:57:29,151,57.50,25.30,759,154

20:57:30,150,57.50,25.30,759,154

20:57:31,156,57.50,25.30,759,153

20:57:32,156,57.60,25.30,760,153

20:57:33,155,57.60,25.30,760,153

20:57:34,154,57.60,25.30,760,153

20:57:35,153,57.60,25.30,760,153

20:57:36,153,57.70,25.30,760,153

20:57:37,153,57.70,25.30,760,153

20:57:38,153,57.80,25.40,760,153

20:57:39,152,57.80,25.40,760,153

20:57:40,153,57.80,25.30,760,153

20:57:41,152,57.80,25.30,760,153

20:57:42,152,58.00,25.30,760,153

20:57:43,152,58.00,25.30,760,153

20:57:44,152,58.10,25.40,760,153

20:57:45,152,58.10,25.40,760,153

20:57:47,152,58.20,25.30,760,153

20:57:48,150,58.20,25.30,760,154

20:57:49,149,58.30,25.30,760,154

20:57:50,149,58.30,25.30,760,154

20:57:51,149,58.40,25.30,760,154

20:57:52,149,58.40,25.30,760,154

20:57:53,149,58.50,25.30,762,154

20:57:54,150,58.50,25.30,762,154

20:57:55,150,58.60,25.30,762,154

20:57:56,150,58.60,25.30,762,154

20:57:57,150,58.90,25.40,762,154

20:57:58,150,58.90,25.40,762,154

20:57:59,150,58.90,25.30,762,154

20:58:0,150,58.90,25.30,762,154

20:58:1,150,59.10,25.40,762,154

20:58:2,149,59.10,25.40,762,154

20:58:3,150,59.20,25.40,763,154

20:58:4,150,59.20,25.40,763,153

20:58:5,154,59.20,25.30,763,153

20:58:6,154,59.20,25.30,763,153

20:58:7,153,59.40,25.40,763,153

20:58:8,153,59.40,25.40,763,153

20:58:9,153,59.50,25.30,763,153

20:58:10,153,59.50,25.30,763,153

20:58:11,153,59.60,25.30,763,153

20:58:12,153,59.60,25.30,763,153

20:58:13,153,59.70,25.30,763,153

20:58:14,153,59.70,25.30,763,153

20:58:15,153,59.80,25.30,763,153

20:58:16,152,59.80,25.30,763,154

20:58:17,152,59.80,25.30,763,153

20:58:18,152,59.80,25.30,764,153

20:58:19,152,59.90,25.30,764,153

20:58:20,149,59.90,25.30,764,155

20:58:22,149,59.90,25.30,764,155

20:58:23,149,59.90,25.30,764,155

20:58:24,149,59.80,25.40,764,154

20:58:25,149,59.80,25.40,764,155

20:58:26,149,59.70,25.30,764,155

20:58:27,150,59.70,25.30,764,155

20:58:28,150,59.60,25.30,764,155

20:58:29,150,59.60,25.30,764,154

20:58:30,150,59.50,25.30,764,155

20:58:31,150,59.50,25.30,764,154

20:58:32,150,59.50,25.30,764,155

20:58:33,150,59.50,25.30,765,155

20:58:34,150,59.50,25.30,765,155

20:58:35,150,59.50,25.30,765,155

20:58:36,150,59.50,25.30,765,154

20:58:37,151,59.50,25.30,765,153

20:58:38,154,59.60,25.30,765,153

20:58:39,155,59.60,25.30,764,153

20:58:40,154,59.70,25.30,764,153

20:58:41,154,59.70,25.30,764,154

20:58:42,153,59.80,25.30,764,153

20:58:43,153,59.80,25.30,764,154

20:58:44,153,59.90,25.30,764,153

20:58:45,153,59.90,25.30,764,154

20:58:46,152,60.00,25.30,765,154

20:58:47,152,60.00,25.30,765,153

20:58:48,152,60.00,25.30,765,153

20:58:49,153,60.00,25.30,765,153

20:58:50,152,60.00,25.30,765,154

20:58:51,152,60.00,25.30,765,153

20:58:52,152,60.00,25.30,765,154

20:58:53,153,60.00,25.30,765,155

20:58:54,149,59.90,25.30,765,155

20:58:55,149,59.90,25.30,765,155

20:58:57,149,59.80,25.40,765,155

20:58:58,149,59.80,25.40,765,155

20:58:59,149,59.60,25.30,765,154

20:59:0,149,59.60,25.30,765,155

20:59:1,149,59.60,25.40,765,155

20:59:2,149,59.60,25.40,765,155

20:59:3,149,59.40,25.40,765,154

20:59:4,149,59.40,25.40,765,155

20:59:5,149,59.30,25.30,765,155

20:59:6,149,59.30,25.30,765,155

20:59:7,150,59.20,25.30,765,155

20:59:8,150,59.20,25.30,765,155

20:59:9,150,59.20,25.30,764,155

20:59:10,151,59.20,25.30,764,153

20:59:11,154,59.30,25.30,764,153

20:59:12,154,59.30,25.30,764,153

20:59:13,154,59.40,25.30,764,153

20:59:14,154,59.40,25.30,764,153

20:59:15,153,59.60,25.40,764,153

20:59:16,153,59.60,25.40,764,154

20:59:17,152,59.70,25.30,764,154

20:59:18,153,59.70,25.30,764,154

20:59:19,152,59.80,25.30,763,154

20:59:20,152,59.80,25.30,763,153

20:59:21,152,59.90,25.30,764,154

20:59:22,152,59.90,25.30,765,153

20:59:23,152,60.00,25.30,765,154

20:59:24,152,60.00,25.30,765,153

20:59:25,152,60.00,25.30,764,154

20:59:26,152,60.00,25.30,764,155

20:59:27,149,60.10,25.30,764,155

20:59:28,149,60.10,25.30,764,155

20:59:29,149,60.20,25.30,764,155

20:59:30,149,60.20,25.30,764,155

20:59:32,149,60.40,25.40,764,155

20:59:33,149,60.40,25.40,764,155

20:59:34,149,60.50,25.30,762,155

20:59:35,150,60.50,25.30,762,155

20:59:36,150,60.50,25.30,762,155

20:59:37,150,60.50,25.30,762,155

20:59:38,149,60.50,25.30,762,155

20:59:39,150,60.50,25.30,762,155

20:59:40,150,60.50,25.30,762,155

20:59:41,150,60.50,25.30,762,155

20:59:42,150,60.50,25.30,762,155

20:59:43,150,60.50,25.30,761,153

20:59:44,153,60.40,25.40,761,153

20:59:45,154,60.40,25.40,761,154

20:59:46,154,60.20,25.30,761,154

20:59:47,153,60.20,25.30,762,154

20:59:48,153,60.00,25.30,762,154

20:59:49,153,60.00,25.30,762,154

20:59:50,152,59.90,25.30,762,154

20:59:51,152,59.90,25.30,762,154

20:59:52,152,59.80,25.30,762,154

20:59:53,152,59.80,25.30,762,154

20:59:54,152,59.80,25.30,762,154

20:59:55,152,59.80,25.30,761,154

20:59:56,152,59.90,25.30,761,154

20:59:57,152,59.90,25.30,761,154

20:59:58,151,60.00,25.30,761,154

20:59:59,149,60.00,25.30,761,155

21:0:0,148,60.00,25.30,761,155

21:0:1,148,60.00,25.30,761,155

21:0:2,148,60.20,25.40,761,155

21:0:3,148,60.20,25.40,761,155

21:0:4,148,60.10,25.30,761,155

21:0:5,148,60.10,25.30,761,155

21:0:7,148,60.00,25.30,761,155

21:0:8,149,60.00,25.30,761,155

21:0:9,149,59.90,25.30,761,155

21:0:10,149,59.90,25.30,761,155

21:0:11,149,59.90,25.40,761,155

21:0:12,149,59.90,25.40,761,155

21:0:13,149,59.80,25.30,760,155

21:0:14,149,59.80,25.30,760,155

21:0:15,149,59.90,25.30,760,155

21:0:16,149,59.90,25.30,760,153

21:0:17,152,60.00,25.30,760,154

21:0:18,153,60.00,25.30,760,154

21:0:19,153,60.10,25.40,760,154

21:0:20,153,60.10,25.40,760,154

21:0:21,152,60.10,25.30,760,154

21:0:22,152,60.10,25.30,758,154

21:0:23,152,60.00,25.30,758,154

21:0:24,151,60.00,25.30,758,154

21:0:25,151,59.90,25.30,758,154

21:0:26,151,59.90,25.30,758,154

21:0:27,151,59.90,25.30,758,154

21:0:28,151,59.90,25.30,758,154

21:0:29,151,60.00,25.40,758,154

21:0:30,150,60.00,25.40,758,154

21:0:31,150,59.90,25.30,757,154

21:0:32,150,59.90,25.30,758,155

21:0:33,148,59.90,25.30,758,155

21:0:34,146,59.90,25.30,758,155

21:0:35,147,60.00,25.30,758,155

21:0:36,147,60.00,25.30,758,155

21:0:37,148,60.10,25.30,757,155

21:0:38,148,60.10,25.30,757,155

21:0:39,148,60.20,25.30,757,155

21:0:40,148,60.20,25.30,757,155

21:0:42,148,60.30,25.30,757,155

21:0:43,148,60.30,25.30,757,155

21:0:44,148,60.30,25.30,757,155

21:0:45,149,60.30,25.30,757,155

21:0:46,149,60.20,25.30,757,155

21:0:47,149,60.20,25.30,757,155

21:0:48,149,60.00,25.30,757,155

21:0:49,149,60.00,25.30,757,153

21:0:50,152,59.80,25.30,757,154

21:0:51,153,59.80,25.30,757,154

21:0:52,152,59.60,25.30,757,154

21:0:53,152,59.60,25.30,757,154

21:0:54,152,59.50,25.30,757,154

21:0:55,152,59.50,25.30,757,154

21:0:56,152,59.40,25.30,757,154

21:0:57,151,59.40,25.30,757,154

21:0:58,151,59.20,25.30,757,154

21:0:59,151,59.20,25.30,757,154

21:1:0,151,58.90,25.30,757,154

21:1:1,151,58.90,25.30,757,154

21:1:2,151,58.90,25.40,757,154

21:1:3,150,58.90,25.40,757,154

21:1:4,151,58.70,25.30,757,154

21:1:5,151,58.70,25.30,757,155

21:1:6,148,58.60,25.30,757,155

21:1:7,148,58.60,25.30,757,155

21:1:8,148,58.60,25.30,757,155

21:1:9,148,58.60,25.30,757,155

21:1:10,148,58.60,25.30,757,155

21:1:11,148,58.60,25.30,757,155

21:1:12,149,58.60,25.30,756,155

21:1:13,148,58.60,25.30,756,155

21:1:14,149,58.50,25.30,756,155

21:1:15,149,58.50,25.30,756,155

21:1:17,149,58.50,25.30,756,155

21:1:18,149,58.50,25.30,756,155

21:1:19,149,58.60,25.30,756,155

21:1:20,149,58.60,25.30,756,155

21:1:21,149,58.80,25.40,756,155

21:1:22,149,58.80,25.40,756,153

21:1:23,152,59.10,25.30,756,154

21:1:24,153,59.10,25.30,757,154

21:1:25,152,59.50,25.30,757,154

21:1:26,152,59.50,25.30,757,154

21:1:27,152,59.80,25.40,756,154

21:1:28,152,59.80,25.40,756,154

21:1:29,151,60.00,25.30,756,154

21:1:30,152,60.00,25.30,757,154

21:1:31,151,60.10,25.40,757,154

21:1:32,151,60.10,25.40,757,154

21:1:33,151,59.90,25.40,757,154

21:1:34,151,59.90,25.40,757,154

21:1:35,151,59.60,25.30,757,154

21:1:36,151,59.60,25.30,757,154

21:1:37,150,59.40,25.40,757,154

21:1:38,150,59.40,25.40,757,155

21:1:39,149,59.20,25.30,757,155

21:1:40,148,59.20,25.30,757,155

21:1:41,147,59.10,25.30,757,155

21:1:42,148,59.10,25.30,757,155

21:1:43,148,59.20,25.40,757,155

21:1:44,148,59.20,25.40,757,155

21:1:45,148,59.10,25.30,757,155

21:1:46,148,59.10,25.30,757,155

21:1:47,148,59.20,25.40,757,155

21:1:48,148,59.20,25.40,757,155

21:1:49,149,59.10,25.30,757,155

21:1:50,149,59.10,25.30,757,155

21:1:52,149,59.00,25.30,757,155

21:1:53,149,59.00,25.30,757,155

21:1:54,150,58.90,25.40,757,155

21:1:55,150,58.90,25.40,757,153

21:1:56,153,58.70,25.40,757,154

21:1:57,153,58.70,25.40,757,154

21:1:58,153,58.70,25.40,758,154

21:1:59,152,58.70,25.40,758,154

21:2:0,152,58.60,25.30,758,154

21:2:1,152,58.60,25.30,758,154

21:2:2,152,58.60,25.40,758,154

21:2:3,152,58.60,25.40,758,154

21:2:4,152,58.60,25.40,758,154

21:2:5,151,58.60,25.40,758,154

21:2:6,151,58.50,25.40,758,154

21:2:7,151,58.50,25.40,758,154

21:2:8,151,58.50,25.40,758,154

21:2:9,151,58.50,25.40,760,154

21:2:10,151,58.40,25.30,758,154

21:2:11,151,58.40,25.30,758,155

21:2:12,148,58.40,25.30,758,155

21:2:13,148,58.40,25.30,758,155

21:2:14,147,58.50,25.30,758,155

21:2:15,148,58.50,25.30,758,155

21:2:16,148,58.60,25.40,758,155

21:2:17,148,58.60,25.40,758,155

21:2:18,148,58.50,25.30,758,155

21:2:19,148,58.50,25.30,758,155

21:2:20,148,58.60,25.40,758,155

21:2:21,149,58.60,25.40,758,155

21:2:22,149,58.60,25.30,758,155

21:2:23,149,58.60,25.30,758,155

21:2:24,149,58.60,25.30,758,155

21:2:25,149,58.60,25.30,759,155

21:2:27,150,58.70,25.40,759,155

21:2:28,150,58.70,25.40,759,153

21:2:29,153,58.50,25.30,759,154

21:2:30,153,58.50,25.30,759,154

21:2:31,153,58.50,25.40,759,154

21:2:32,153,58.50,25.40,759,154

21:2:33,152,58.40,25.40,759,154

21:2:34,152,58.40,25.40,759,154

21:2:35,152,58.30,25.30,759,154

21:2:36,152,58.30,25.30,759,154

21:2:37,152,58.30,25.30,759,154

21:2:38,151,58.30,25.30,759,154

21:2:39,151,58.40,25.30,760,154

21:2:40,151,58.40,25.30,760,154

21:2:41,151,58.60,25.30,760,154

21:2:42,151,58.60,25.30,760,154

21:2:43,151,58.90,25.30,760,154

21:2:44,151,58.90,25.30,760,155

21:2:45,149,59.30,25.40,760,155

21:2:46,148,59.30,25.40,760,155

21:2:47,148,59.60,25.40,760,155

21:2:48,148,59.60,25.40,761,155

21:2:49,148,59.80,25.30,761,155

21:2:50,148,59.80,25.30,761,155

21:2:51,148,60.00,25.40,761,155

21:2:52,148,60.00,25.40,761,155

21:2:53,149,60.00,25.40,761,155

21:2:54,149,60.00,25.40,761,155

21:2:55,149,60.00,25.30,761,155

21:2:56,149,60.00,25.30,761,155

21:2:57,149,60.10,25.40,761,155

21:2:58,149,60.10,25.40,761,155

21:2:59,149,60.10,25.40,761,155

21:3:0,149,60.10,25.40,762,153

21:3:2,153,60.20,25.40,762,154

21:3:3,153,60.20,25.40,761,154

21:3:4,153,60.10,25.30,761,154

21:3:5,152,60.10,25.30,761,154

21:3:6,153,59.90,25.30,762,154

21:3:7,152,59.90,25.30,762,154

21:3:8,152,59.80,25.40,762,154

21:3:9,152,59.80,25.40,762,154

21:3:10,151,59.80,25.30,762,154

21:3:11,151,59.80,25.30,762,154

21:3:12,151,60.10,25.40,762,154

21:3:13,151,60.10,25.40,761,154

21:3:14,151,60.30,25.30,761,154

21:3:15,150,60.30,25.30,761,154

21:3:16,150,60.30,25.30,761,154

21:3:17,151,60.30,25.30,762,155

21:3:18,149,60.20,25.40,762,155

21:3:19,148,60.20,25.40,762,155

21:3:20,148,60.00,25.40,762,155

21:3:21,148,60.00,25.40,762,155

21:3:22,148,59.80,25.40,762,155

21:3:23,148,59.80,25.40,762,155

21:3:24,149,59.50,25.30,762,155

21:3:25,148,59.50,25.30,762,155

21:3:26,149,59.30,25.30,762,155

21:3:27,149,59.30,25.30,762,155

21:3:28,149,59.20,25.40,762,155

21:3:29,149,59.20,25.40,762,155

21:3:30,149,58.90,25.30,762,155

21:3:31,150,58.90,25.30,762,155

21:3:32,149,58.90,25.30,762,155

21:3:33,150,58.90,25.30,762,153

21:3:34,153,58.90,25.30,762,154

21:3:36,153,58.90,25.30,762,154

21:3:37,153,58.90,25.30,762,154

21:3:38,153,58.90,25.30,762,154

21:3:39,152,59.00,25.40,762,154

21:3:40,152,59.00,25.40,762,154

21:3:41,152,59.20,25.40,762,154

21:3:42,152,59.20,25.40,761,154

21:3:43,152,59.30,25.30,762,154

21:3:44,151,59.30,25.30,762,154

21:3:45,151,59.40,25.30,762,154

21:3:46,151,59.40,25.30,762,154

21:3:47,151,59.40,25.40,762,154

21:3:48,151,59.40,25.40,761,154

21:3:49,151,59.20,25.30,762,154

21:3:50,151,59.20,25.30,762,155

21:3:51,149,59.10,25.30,762,155

21:3:52,148,59.10,25.30,762,155

21:3:53,148,59.20,25.30,762,155

21:3:54,148,59.20,25.30,762,155

21:3:55,148,59.40,25.40,762,155

21:3:56,148,59.40,25.40,762,155

21:3:57,148,59.50,25.40,762,155

21:3:58,148,59.50,25.40,762,155

21:3:59,148,59.40,25.40,762,155

21:4:0,149,59.40,25.40,762,155

21:4:1,149,59.20,25.30,762,155

21:4:2,149,59.20,25.30,762,155

21:4:3,149,59.00,25.40,762,155

21:4:4,149,59.00,25.40,763,155

21:4:5,150,58.90,25.40,763,155

21:4:6,149,58.90,25.40,763,153

21:4:7,153,58.70,25.30,763,154

21:4:8,153,58.70,25.30,763,154

21:4:9,153,58.70,25.30,763,154

21:4:11,152,58.70,25.30,763,154

21:4:12,152,58.90,25.40,763,154

21:4:13,152,58.90,25.40,763,154

21:4:14,152,59.10,25.30,763,154

21:4:15,152,59.10,25.30,763,154

21:4:16,151,59.50,25.30,763,154

21:4:17,152,59.50,25.30,763,154

21:4:18,151,59.80,25.30,763,154

21:4:19,151,59.80,25.30,763,154

21:4:20,151,60.00,25.30,763,154

21:4:21,151,60.00,25.30,763,154

21:4:22,151,60.10,25.40,763,154

21:4:23,151,60.10,25.40,763,155

21:4:24,148,59.80,25.30,763,155

21:4:25,148,59.80,25.30,763,155

21:4:26,148,59.40,25.30,763,155

