155

21:58:50,150,55.00,25.50,735,155

21:58:51,150,55.00,25.50,735,155

21:58:52,151,55.00,25.50,734,155

21:58:53,156,55.00,25.50,733,153

21:58:54,156,55.00,25.50,732,153

21:58:55,155,55.00,25.50,732,153

21:58:56,154,54.90,25.50,731,153

21:58:57,153,54.90,25.50,730,154

21:58:58,153,54.90,25.50,730,153

21:58:59,153,54.90,25.50,729,154

21:59:0,152,54.90,25.50,729,154

21:59:1,152,54.90,25.50,729,153

21:59:2,153,54.90,25.50,727,154

21:59:3,152,54.90,25.50,727,154

21:59:4,152,54.90,25.50,726,154

21:59:5,152,54.90,25.50,726,154

21:59:6,152,54.90,25.50,726,154

21:59:7,152,54.90,25.50,725,153

21:59:8,151,54.90,25.50,723,154

21:59:9,150,54.90,25.50,723,155

21:59:10,149,54.90,25.50,723,155

21:59:11,149,54.90,25.50,723,155

21:59:12,148,54.90,25.50,722,155

21:59:13,149,54.90,25.50,722,155

21:59:14,149,55.00,25.50,722,155

21:59:15,149,55.00,25.50,721,154

21:59:16,149,55.00,25.50,719,155

21:59:17,149,55.00,25.50,719,155

21:59:18,150,55.00,25.50,718,155

21:59:19,150,55.00,25.50,718,155

21:59:20,150,55.00,25.50,717,154

21:59:21,150,55.00,25.50,718,155

21:59:23,150,55.00,25.50,717,154

21:59:24,150,55.00,25.50,717,155

21:59:25,150,55.00,25.50,717,154

21:59:26,150,55.00,25.50,715,153

21:59:27,154,55.00,25.50,715,153

21:59:28,154,55.00,25.50,715,153

21:59:29,154,55.00,25.50,715,153

21:59:30,153,55.00,25.50,714,153

21:59:31,153,55.00,25.50,714,153

21:59:32,153,55.00,25.50,714,153

21:59:33,153,55.00,25.50,712,153

21:59:34,153,55.00,25.50,712,153

21:59:35,152,55.00,25.50,713,153

21:59:36,153,55.00,25.50,712,154

21:59:37,153,55.00,25.50,712,153

21:59:38,152,55.00,25.50,712,153

21:59:39,153,55.00,25.50,711,153

21:59:40,152,55.00,25.50,711,153

21:59:41,152,55.00,25.40,711,153

21:59:42,154,55.00,25.40,710,154

21:59:43,150,55.00,25.50,710,154

21:59:44,149,55.00,25.50,710,154

21:59:45,150,55.00,25.50,708,154

21:59:46,149,55.00,25.50,708,154

21:59:47,150,55.00,25.50,708,154

21:59:48,150,55.00,25.50,707,154

21:59:49,150,55.00,25.50,707,154

21:59:50,150,55.00,25.50,708,154

21:59:51,150,55.00,25.50,707,154

21:59:52,150,55.00,25.50,707,154

21:59:53,151,55.00,25.50,706,154

21:59:54,151,55.00,25.50,706,154

21:59:55,150,55.00,25.50,704,154

21:59:56,151,55.00,25.50,704,154

21:59:58,151,55.00,25.50,704,154

21:59:59,151,55.00,25.50,703,153

22:0:0,154,55.00,25.50,702,153

22:0:1,154,55.00,25.50,702,153

22:0:2,154,55.00,25.50,701,153

22:0:3,153,55.00,25.50,701,153

22:0:4,153,55.00,25.50,700,153

22:0:5,153,55.00,25.50,699,153

22:0:6,153,54.90,25.50,699,153

22:0:7,153,54.90,25.50,698,153

22:0:8,152,54.90,25.50,698,154

22:0:9,152,54.90,25.50,697,154

22:0:10,152,54.80,25.50,698,153

22:0:11,152,54.80,25.50,697,154

22:0:12,151,54.80,25.50,697,154

22:0:13,151,54.80,25.50,696,154

22:0:14,151,54.80,25.50,696,154

22:0:15,151,54.80,25.50,696,155

22:0:16,149,54.70,25.50,696,155

22:0:17,148,54.70,25.50,695,155

22:0:18,148,54.70,25.50,695,155

22:0:19,148,54.70,25.50,694,155

22:0:20,148,54.60,25.50,694,155

22:0:21,148,54.60,25.50,693,155

22:0:22,149,54.60,25.50,693,155

22:0:23,149,54.60,25.50,692,155

22:0:24,149,54.50,25.40,693,155

22:0:25,149,54.50,25.40,693,155

22:0:26,149,54.50,25.50,692,155

22:0:27,149,54.50,25.50,692,155

22:0:28,149,54.50,25.50,691,155

22:0:29,149,54.50,25.50,691,155

22:0:30,149,54.50,25.50,690,155

22:0:31,150,54.50,25.50,690,153

22:0:33,152,54.50,25.50,689,154

22:0:34,153,54.50,25.50,689,154

22:0:35,153,54.50,25.50,688,154

22:0:36,153,54.50,25.50,688,154

22:0:37,152,54.50,25.50,688,154

22:0:38,152,54.50,25.50,687,154

22:0:39,151,54.50,25.50,687,154

22:0:40,151,54.50,25.50,687,154

22:0:41,151,54.50,25.50,686,154

22:0:42,151,54.50,25.50,686,154

22:0:43,151,54.60,25.50,686,154

22:0:44,151,54.60,25.50,686,154

22:0:45,151,54.60,25.50,685,154

22:0:46,151,54.60,25.50,685,154

22:0:47,151,54.60,25.40,685,154

22:0:48,151,54.60,25.40,685,155

22:0:49,148,54.80,25.50,684,155

22:0:50,147,54.80,25.50,684,155

22:0:51,148,54.80,25.40,684,155

22:0:52,148,54.80,25.40,684,155

22:0:53,148,55.00,25.50,683,155

22:0:54,148,55.00,25.50,683,155

22:0:55,148,55.10,25.50,683,155

22:0:56,148,55.10,25.50,683,155

22:0:57,148,55.10,25.50,682,155

22:0:58,149,55.10,25.50,682,155

22:0:59,149,55.20,25.50,682,155

22:1:0,149,55.20,25.50,682,155

22:1:1,149,55.20,25.50,682,155

22:1:2,149,55.20,25.50,682,155

22:1:3,149,55.20,25.50,683,155

22:1:4,149,55.20,25.50,682,153

22:1:5,152,55.20,25.50,682,154

22:1:7,153,55.20,25.50,682,154

22:1:8,153,55.30,25.50,682,154

22:1:9,152,55.30,25.50,682,154

22:1:10,152,55.20,25.40,682,154

22:1:11,152,55.20,25.40,681,154

22:1:12,152,55.30,25.50,681,154

22:1:13,152,55.30,25.50,681,154

22:1:14,152,55.30,25.50,681,154

22:1:15,151,55.30,25.50,681,154

22:1:16,151,55.30,25.40,681,154

22:1:17,151,55.30,25.40,681,154

22:1:18,151,55.30,25.50,681,154

22:1:19,151,55.30,25.50,681,154

22:1:20,151,55.30,25.50,681,154

22:1:21,151,55.30,25.50,681,155

22:1:22,149,55.30,25.50,681,155

22:1:23,148,55.30,25.50,681,155

22:1:24,148,55.30,25.40,681,155

22:1:25,148,55.30,25.40,681,155

22:1:26,148,55.30,25.50,681,155

22:1:27,149,55.30,25.50,682,155

22:1:28,149,55.30,25.50,681,155

22:1:29,148,55.30,25.50,681,155

22:1:30,149,55.40,25.50,681,155

22:1:31,148,55.40,25.50,681,155

22:1:32,149,55.40,25.50,681,155

22:1:33,149,55.40,25.50,681,155

22:1:34,149,55.30,25.40,681,155

22:1:35,149,55.30,25.40,681,155

22:1:36,149,55.40,25.50,681,155

22:1:37,149,55.40,25.50,681,154

22:1:38,152,55.40,25.50,681,154

22:1:39,153,55.40,25.50,681,154

22:1:40,152,55.40,25.50,681,154

22:1:42,152,55.40,25.50,681,154

22:1:43,152,55.30,25.40,681,154

22:1:44,152,55.30,25.40,681,154

22:1:45,151,55.40,25.50,681,154

22:1:46,152,55.40,25.50,681,154

22:1:47,151,55.40,25.50,681,154

22:1:48,151,55.40,25.50,681,154

22:1:49,151,55.40,25.50,681,154

22:1:50,150,55.40,25.50,681,154

22:1:51,151,55.30,25.50,681,154

22:1:52,151,55.30,25.50,681,154

22:1:53,151,55.30,25.50,681,154

22:1:54,148,55.30,25.50,681,155

22:1:55,147,55.30,25.50,681,155

22:1:56,147,55.30,25.50,681,155

22:1:57,147,55.30,25.50,681,155

22:1:58,148,55.30,25.50,681,155

22:1:59,148,55.20,25.40,681,155

22:2:0,148,55.20,25.40,681,155

22:2:1,148,55.20,25.40,681,155

22:2:2,148,55.20,25.40,681,155

22:2:3,148,55.30,25.50,681,155

22:2:4,149,55.30,25.50,681,155

22:2:5,149,55.20,25.40,681,155

22:2:6,149,55.20,25.40,682,155

22:2:7,149,55.30,25.50,682,155

22:2:8,149,55.30,25.50,682,155

22:2:9,149,55.30,25.50,682,155

22:2:10,149,55.30,25.50,682,153

22:2:11,153,55.30,25.50,682,154

22:2:12,153,55.30,25.50,682,154

22:2:13,153,55.20,25.50,682,154

22:2:14,152,55.20,25.50,682,154

22:2:15,152,55.20,25.50,682,154

22:2:17,151,55.20,25.50,682,154

22:2:18,151,55.20,25.50,682,154

22:2:19,151,55.20,25.50,682,154

22:2:20,152,55.20,25.50,682,154

22:2:21,151,55.20,25.50,682,154

22:2:22,151,55.20,25.50,682,154

22:2:23,151,55.20,25.50,682,154

22:2:24,150,55.10,25.40,682,154

22:2:25,151,55.10,25.40,683,154

22:2:26,150,55.20,25.50,683,154

22:2:27,148,55.20,25.50,683,155

22:2:28,147,55.10,25.40,683,155

22:2:29,147,55.10,25.40,683,155

22:2:30,147,55.20,25.50,683,155

22:2:31,147,55.20,25.50,684,155

22:2:32,148,55.10,25.40,684,155

22:2:33,148,55.10,25.40,684,155

22:2:34,148,55.20,25.50,684,155

22:2:35,148,55.20,25.50,684,155

22:2:36,149,55.10,25.50,684,155

22:2:37,148,55.10,25.50,684,155

22:2:38,149,55.10,25.50,685,155

22:2:39,149,55.10,25.50,685,155

22:2:40,149,55.10,25.50,685,155

22:2:41,149,55.10,25.50,685,155

22:2:42,149,55.10,25.50,685,155

22:2:43,149,55.10,25.50,685,154

22:2:44,152,55.10,25.50,685,154

22:2:45,153,55.10,25.50,685,154

22:2:46,152,55.20,25.50,685,154

22:2:47,152,55.20,25.50,685,154

22:2:48,152,55.20,25.50,685,154

22:2:49,151,55.20,25.50,685,154

22:2:50,151,55.20,25.50,684,154

22:2:52,151,55.20,25.50,684,154

22:2:53,151,55.20,25.50,684,154

22:2:54,151,55.20,25.50,684,154

22:2:55,151,55.20,25.50,684,154

22:2:56,151,55.20,25.50,684,154

22:2:57,151,55.20,25.50,684,154

22:2:58,151,55.20,25.50,684,154

22:2:59,151,55.10,25.50,684,154

22:3:0,149,55.10,25.50,684,155

22:3:1,147,55.10,25.50,684,155

22:3:2,147,55.10,25.50,684,155

22:3:3,148,55.10,25.50,684,155

22:3:4,147,55.10,25.50,684,155

22:3:5,147,55.10,25.50,684,155

22:3:6,148,55.10,25.50,684,155

22:3:7,148,55.10,25.50,684,155

22:3:8,148,55.10,25.50,684,155

22:3:9,148,55.10,25.50,684,155

22:3:10,148,55.10,25.50,684,155

22:3:11,148,55.20,25.50,684,155

22:3:12,149,55.20,25.50,684,155

22:3:13,149,55.10,25.50,684,155

22:3:14,149,55.10,25.50,684,155

22:3:15,149,55.10,25.40,684,155

22:3:16,152,55.10,25.40,684,153

22:3:17,154,55.10,25.50,684,153

22:3:18,154,55.10,25.50,684,153

22:3:19,154,55.10,25.50,684,153

22:3:20,153,55.10,25.50,684,153

22:3:21,153,55.10,25.40,683,153

22:3:22,152,55.10,25.40,683,154

22:3:23,152,55.10,25.50,683,153

22:3:24,152,55.10,25.50,683,153

22:3:25,152,55.10,25.50,683,153

22:3:26,152,55.10,25.50,683,153

22:3:28,153,55.00,25.40,683,153

22:3:29,152,55.00,25.40,683,153

22:3:30,152,55.10,25.50,683,153

22:3:31,152,55.10,25.50,684,153

22:3:32,152,55.10,25.50,684,153

22:3:33,149,55.10,25.50,683,154

22:3:34,149,55.10,25.50,683,154

22:3:35,149,55.10,25.50,683,154

22:3:36,149,55.10,25.50,683,154

22:3:37,149,55.10,25.50,683,154

22:3:38,149,55.10,25.50,683,154

22:3:39,149,55.10,25.50,682,154

22:3:40,149,55.10,25.50,682,154

22:3:41,149,55.10,25.50,682,154

22:3:42,150,55.10,25.50,682,154

22:3:43,150,55.10,25.50,682,154

22:3:44,150,55.10,25.50,682,154

22:3:45,150,55.10,25.50,682,154

22:3:46,150,55.20,25.50,683,155

22:3:47,150,55.20,25.50,683,155

22:3:48,150,55.10,25.50,683,155

22:3:49,155,55.10,25.50,683,153

22:3:50,156,55.10,25.50,683,153

22:3:51,154,55.10,25.50,683,153

22:3:52,154,55.10,25.50,682,153

22:3:53,153,55.10,25.50,682,154

22:3:54,153,55.10,25.50,682,153

22:3:55,153,55.10,25.50,682,153

22:3:56,153,55.00,25.40,682,153

22:3:57,152,55.00,25.40,682,154

22:3:58,152,55.00,25.40,682,153

22:3:59,152,55.00,25.40,683,153

22:4:0,152,55.10,25.50,683,154

22:4:1,152,55.10,25.50,683,154

22:4:3,152,55.10,25.50,683,154

22:4:4,152,55.10,25.50,683,153

22:4:5,151,55.10,25.50,683,154

22:4:6,149,55.10,25.50,682,155

22:4:7,148,55.20,25.50,682,155

22:4:8,149,55.20,25.50,682,155

22:4:9,149,55.20,25.50,682,154

22:4:10,149,55.20,25.50,682,154

22:4:11,149,55.20,25.50,682,154

22:4:12,149,55.20,25.50,682,154

22:4:13,149,55.20,25.50,682,154

22:4:14,150,55.20,25.50,682,154

22:4:15,150,55.20,25.50,682,154

22:4:16,150,55.20,25.50,682,154

22:4:17,150,55.10,25.40,682,154

22:4:18,150,55.10,25.40,682,154

22:4:19,150,55.10,25.40,682,154

22:4:20,150,55.10,25.40,681,154

22:4:21,151,55.20,25.50,681,154

22:4:22,156,55.20,25.50,681,153

22:4:23,156,55.30,25.50,681,153

22:4:24,154,55.30,25.50,681,153

22:4:25,154,55.20,25.40,681,153

22:4:26,153,55.20,25.40,681,153

22:4:27,153,55.30,25.50,681,153

22:4:28,152,55.30,25.50,681,153

22:4:29,152,55.30,25.50,681,154

22:4:30,152,55.30,25.50,681,154

22:4:31,152,55.30,25.50,681,154

22:4:32,152,55.30,25.50,681,154

22:4:33,152,55.20,25.50,681,153

22:4:34,152,55.20,25.50,681,153

22:4:35,151,55.20,25.50,681,154

22:4:36,151,55.20,25.50,681,154

22:4:38,151,55.20,25.50,681,153

22:4:39,148,55.20,25.50,681,155

22:4:40,148,55.20,25.50,681,155

22:4:41,148,55.20,25.50,681,155

22:4:42,148,55.20,25.50,681,155

22:4:43,149,55.20,25.50,681,155

22:4:44,149,55.20,25.50,681,155

22:4:45,149,55.20,25.50,681,155

22:4:46,149,55.20,25.40,681,155

22:4:47,149,55.20,25.40,681,155

22:4:48,149,55.20,25.50,681,155

22:4:49,150,55.20,25.50,681,155

22:4:50,150,55.20,25.50,681,155

22:4:51,150,55.20,25.50,681,155

22:4:52,150,55.20,25.50,682,155

22:4:53,150,55.20,25.50,682,155

22:4:54,150,55.20,25.50,682,155

22:4:55,152,55.20,25.50,682,153

22:4:56,155,55.30,25.50,682,154

22:4:57,154,55.30,25.50,682,153

22:4:58,153,55.20,25.50,682,154

22:4:59,153,55.20,25.50,682,154

22:5:0,153,55.20,25.50,682,154

22:5:1,152,55.20,25.50,682,154

22:5:2,152,55.20,25.50,682,154

22:5:3,152,55.20,25.50,682,154

22:5:4,152,55.20,25.50,682,154

22:5:5,151,55.20,25.50,681,154

22:5:6,152,55.20,25.50,681,154

22:5:7,151,55.20,25.50,681,154

22:5:8,151,55.20,25.50,681,154

22:5:9,152,55.20,25.50,681,154

22:5:10,152,55.20,25.50,681,154

22:5:11,149,55.20,25.50,681,155

22:5:13,149,55.20,25.50,681,155

22:5:14,149,55.20,25.50,681,155

22:5:15,149,55.20,25.50,681,155

22:5:16,149,55.20,25.50,681,154

22:5:17,149,55.20,25.50,681,154

22:5:18,149,55.20,25.50,681,154

22:5:19,149,55.10,25.40,681,154

22:5:20,150,55.10,25.40,681,154

22:5:21,150,55.20,25.50,681,154

22:5:22,150,55.20,25.50,681,154

22:5:23,150,55.20,25.50,682,154

22:5:24,150,55.20,25.50,682,154

22:5:25,150,55.20,25.50,682,154

22:5:26,151,55.20,25.50,682,154

22:5:27,151,55.20,25.50,682,154

22:5:28,154,55.20,25.50,681,153

22:5:29,156,55.20,25.50,682,153

22:5:30,155,55.20,25.50,682,153

22:5:31,155,55.20,25.50,682,153

22:5:32,154,55.20,25.50,682,153

22:5:33,154,55.20,25.50,682,153

22:5:34,154,55.20,25.50,682,153

22:5:35,153,55.20,25.50,682,153

22:5:36,154,55.20,25.50,682,153

22:5:37,154,55.10,25.40,682,153

22:5:38,154,55.10,25.40,682,153

22:5:39,153,55.20,25.50,682,153

22:5:40,153,55.20,25.50,682,153

22:5:41,153,55.20,25.50,682,153

22:5:42,153,55.20,25.50,682,153

22:5:43,153,55.20,25.50,682,153

22:5:44,151,55.20,25.50,682,154

22:5:45,150,55.20,25.50,682,154

22:5:46,150,55.20,25.50,682,154

22:5:48,150,55.10,25.40,682,154

22:5:49,150,55.10,25.40,682,154

22:5:50,150,55.20,25.50,682,154

22:5:51,151,55.20,25.50,682,154

22:5:52,151,55.20,25.50,682,154

22:5:53,151,55.20,25.50,682,154

22:5:54,151,55.20,25.50,682,154

22:5:55,151,55.20,25.50,682,154

22:5:56,151,55.10,25.40,682,154

22:5:57,151,55.10,25.40,683,154

22:5:58,151,55.10,25.40,683,154

22:5:59,151,55.10,25.40,683,154

22:6:0,151,55.20,25.50,684,154

22:6:1,153,55.20,25.50,684,152

22:6:2,156,55.20,25.50,684,153

22:6:3,155,55.20,25.50,684,153

22:6:4,155,55.10,25.40,684,153

22:6:5,154,55.10,25.40,684,153

22:6:6,154,55.20,25.50,684,153

22:6:7,154,55.20,25.50,684,153

22:6:8,154,55.20,25.50,684,153

22:6:9,153,55.20,25.50,684,153

22:6:10,153,55.20,25.50,684,153

22:6:11,153,55.20,25.50,684,153

22:6:12,153,55.10,25.40,684,153

22:6:13,153,55.10,25.40,684,153

22:6:14,153,55.20,25.50,684,153

22:6:15,152,55.20,25.50,684,153

22:6:16,152,55.20,25.50,684,153

22:6:17,152,55.20,25.50,684,154

22:6:18,150,55.20,25.50,684,154

22:6:19,149,55.20,25.50,684,154

22:6:20,149,55.20,25.50,684,154

22:6:21,149,55.20,25.50,684,154

22:6:23,150,55.10,25.40,684,154

22:6:24,150,55.10,25.40,683,154

22:6:25,149,55.20,25.50,683,154

22:6:26,150,55.20,25.50,683,154

22:6:27,150,55.20,25.50,683,154

22:6:28,150,55.20,25.50,683,154

22:6:29,150,55.20,25.50,683,154

22:6:30,151,55.20,25.50,683,154

22:6:31,151,55.20,25.50,684,154

22:6:32,150,55.20,25.50,684,154

22:6:33,150,55.20,25.50,683,154

22:6:34,151,55.20,25.50,683,153

22:6:35,154,55.20,25.50,683,153

22:6:36,155,55.20,25.50,683,153

22:6:37,154,55.20,25.50,683,153

22:6:38,153,55.20,25.50,683,153

22:6:39,153,55.20,25.50,683,153

22:6:40,153,55.20,25.50,683,153

22:6:41,153,55.20,25.50,683,153

22:6:42,153,55.20,25.50,683,153

22:6:43,153,55.20,25.50,683,153

22:6:44,153,55.20,25.50,683,153

22:6:45,152,55.30,25.50,683,153

22:6:46,152,55.30,25.50,683,153

22:6:47,152,55.30,25.50,683,153

22:6:48,152,55.30,25.50,683,153

22:6:49,152,55.30,25.50,683,153

22:6:50,152,55.30,25.50,683,154

22:6:51,150,55.30,25.50,683,154

22:6:52,149,55.30,25.50,683,154

22:6:53,149,55.30,25.50,683,154

22:6:54,149,55.30,25.50,683,154

22:6:55,149,55.30,25.50,683,154

22:6:56,150,55.30,25.50,683,154

22:6:58,150,55.30,25.50,683,154

22:6:59,150,55.30,25.50,683,154

22:7:0,150,55.30,25.50,683,154

22:7:1,150,55.30,25.50,683,154

22:7:2,150,55.30,25.50,683,154

22:7:3,150,55.30,25.50,683,154

22:7:4,150,55.30,25.50,683,154

22:7:5,151,55.30,25.50,683,154

22:7:6,151,55.30,25.50,683,154

22:7:7,150,55.30,25.50,682,153

22:7:8,154,55.30,25.50,683,153

22:7:9,154,55.30,25.50,682,153

22:7:10,154,55.30,25.50,683,153

22:7:11,153,55.30,25.50,682,153

22:7:12,154,55.30,25.50,682,153

22:7:13,153,55.30,25.50,682,153

22:7:14,153,55.30,25.50,682,153

22:7:15,153,55.30,25.50,682,153

22:7:16,153,55.30,25.50,682,153

22:7:17,153,55.30,25.50,682,153

22:7:18,152,55.30,25.50,682,153

22:7:19,152,55.30,25.50,682,153

22:7:20,152,55.30,25.50,682,153

22:7:21,152,55.30,25.50,682,153

22:7:22,152,55.30,25.50,682,153

22:7:23,151,55.30,25.50,682,154

22:7:24,150,55.30,25.50,682,154

22:7:25,149,55.30,25.50,682,154

22:7:26,149,55.20,25.40,682,154

22:7:27,149,55.20,25.40,682,154

22:7:28,149,55.30,25.50,681,154

22:7:29,150,55.30,25.50,681,154

22:7:30,150,55.20,25.40,681,154

22:7:31,150,55.20,25.40,681,154

22:7:33,149,55.30,25.50,681,154

22:7:34,150,55.30,25.50,682,154

22:7:35,150,55.30,25.50,682,154

22:7:36,150,55.30,25.50,682,154

22:7:37,150,55.20,25.40,682,154

22:7:38,150,55.20,25.40,681,154

22:7:39,150,55.30,25.50,681,154

22:7:40,150,55.30,25.50,681,153

22:7:41,154,55.30,25.50,681,153

22:7:42,154,55.30,25.50,681,153

22:7:43,154,55.30,25.50,681,153

22:7:44,153,55.30,25.50,682,153

22:7:45,153,55.30,25.40,682,154

22:7:46,152,55.30,25.40,682,153

22:7:47,153,55.30,25.50,682,153

22:7:48,152,55.30,25.50,682,153

22:7:49,152,55.30,25.40,682,154

22:7:50,152,55.30,25.40,682,154

22:7:51,152,55.30,25.40,682,154

22:7:52,152,55.30,25.40,682,153

22:7:53,151,55.40,25.50,681,154

22:7:54,151,55.40,25.50,681,153

22:7:55,151,55.40,25.50,681,154

22:7:56,151,55.40,25.50,682,155

22:7:57,149,55.30,25.40,682,155

22:7:58,149,55.30,25.40,682,155

22:7:59,148,55.30,25.50,682,155

22:8:0,149,55.30,25.50,682,155

22:8:1,148,55.30,25.50,682,155

22:8:2,149,55.30,25.50,682,155

22:8:3,149,55.30,25.40,682,155

22:8:4,149,55.30,25.40,682,155

22:8:5,149,55.30,25.40,682,155

22:8:6,149,55.30,25.40,682,155

22:8:8,149,55.30,25.50,682,155

22:8:9,150,55.30,25.50,682,155

22:8:10,150,55.40,25.50,682,155

22:8:11,150,55.40,25.50,682,154

22:8:12,150,55.30,25.40,682,155

22:8:13,150,55.30,25.40,682,153

22:8:14,154,55.30,25.40,682,153

22:8:15,154,55.30,25.40,682,153

22:8:16,154,55.30,25.40,683,153

22:8:17,153,55.30,25.40,683,153

22:8:18,153,55.30,25.40,683,153

22:8:19,153,55.30,25.40,683,153

22:8:20,153,55.40,25.40,683,153

22:8:21,153,55.40,25.40,683,153

22:8:22,153,55.40,25.40,683,153

22:8:23,153,55.40,25.40,683,153

22:8:24,153,55.40,25.40,684,153

22:8:25,152,55.40,25.40,684,153

22:8:26,152,55.40,25.40,684,153

22:8:27,152,55.40,25.40,684,153

22:8:28,152,55.40,25.40,684,153

22:8:29,152,55.40,25.40,684,154

22:8:30,149,55.40,25.50,684,154

22:8:31,148,55.40,25.50,684,154

22:8:32,149,55.40,25.40,684,154

22:8:33,149,55.40,25.40,684,154

22:8:34,149,55.40,25.40,684,154

22:8:35,150,55.40,25.40,684,154

22:8:36,149,55.40,25.40,684,154

22:8:37,150,55.40,25.40,684,154

22:8:38,150,55.40,25.40,684,154

22:8:39,150,55.40,25.40,684,154

