Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
21:50:10,154,58.00,25.40,774,153

21:50:11,154,58.00,25.40,774,153

21:50:12,154,58.00,25.40,774,151

21:50:13,157,58.00,25.40,774,152

21:50:14,158,58.00,25.40,774,152

21:50:15,158,57.90,25.40,774,152

21:50:16,157,57.90,25.40,774,152

21:50:17,157,57.80,25.40,774,152

21:50:18,157,57.80,25.40,774,152

21:50:19,156,57.70,25.40,774,152

21:50:20,156,57.70,25.40,774,152

21:50:21,156,57.50,25.40,774,152

21:50:22,156,57.50,25.40,774,152

21:50:23,156,57.40,25.40,774,152

21:50:24,156,57.40,25.40,774,152

21:50:25,156,57.40,25.40,774,152

21:50:26,155,57.40,25.40,774,152

21:50:27,155,57.30,25.40,774,152

21:50:28,152,57.30,25.40,774,153

21:50:29,152,57.30,25.40,774,153

21:50:30,152,57.30,25.40,774,153

21:50:31,152,57.30,25.40,774,153

21:50:32,152,57.30,25.40,774,153

21:50:33,153,57.40,25.40,774,153

21:50:34,153,57.40,25.40,774,153

21:50:35,152,57.60,25.40,774,153

21:50:36,153,57.60,25.40,774,153

21:50:37,153,57.80,25.40,774,153

21:50:38,153,57.80,25.40,774,153

21:50:39,153,58.00,25.40,774,153

21:50:40,153,58.00,25.40,774,153

21:50:41,154,58.00,25.40,774,153

21:50:42,154,58.00,25.40,774,153

21:50:43,154,58.00,25.40,774,153

21:50:45,153,58.00,25.40,773,151

21:50:46,157,58.00,25.40,773,152

21:50:47,158,58.00,25.40,773,152

21:50:48,157,58.00,25.40,773,152

21:50:49,157,58.00,25.40,773,152

21:50:50,156,58.00,25.40,773,152

21:50:51,156,58.00,25.40,773,152

21:50:52,156,58.10,25.40,773,152

21:50:53,156,58.10,25.40,773,152

21:50:54,156,58.10,25.40,773,152

21:50:55,156,58.10,25.40,773,152

21:50:56,156,58.10,25.40,773,152

21:50:57,156,58.10,25.40,773,152

21:50:58,156,58.10,25.40,773,152

21:50:59,156,58.10,25.40,773,152

21:51:0,155,58.00,25.40,773,152

21:51:1,154,58.00,25.40,773,153

21:51:2,152,57.90,25.40,773,153

21:51:3,152,57.90,25.40,773,153

21:51:4,152,57.80,25.40,773,153

21:51:5,152,57.80,25.40,773,153

21:51:6,152,57.70,25.40,773,153

21:51:7,153,57.70,25.40,773,153

21:51:8,152,57.60,25.40,773,153

21:51:9,153,57.60,25.40,773,153

21:51:10,153,57.60,25.40,773,153

21:51:11,153,57.60,25.40,773,153

21:51:12,154,57.60,25.40,773,153

21:51:13,154,57.60,25.40,773,153

21:51:14,154,57.70,25.40,773,153

21:51:15,154,57.70,25.40,773,153

21:51:16,154,57.70,25.40,773,153

21:51:17,154,57.70,25.40,773,151

21:51:18,158,57.70,25.40,773,151

21:51:20,158,57.70,25.40,773,151

21:51:21,158,57.50,25.40,773,152

21:51:22,157,57.50,25.40,773,152

21:51:23,157,57.50,25.40,773,152

21:51:24,157,57.50,25.40,773,152

21:51:25,157,57.50,25.40,774,152

21:51:26,156,57.50,25.40,774,152

21:51:27,156,57.50,25.40,773,152

21:51:28,156,57.50,25.40,773,152

21:51:29,156,57.70,25.40,774,152

21:51:30,156,57.70,25.40,774,151

21:51:31,156,57.80,25.40,774,152

21:51:32,156,57.80,25.40,774,151

21:51:33,156,58.00,25.40,774,152

21:51:34,153,58.00,25.40,774,153

21:51:35,152,58.10,25.40,774,153

21:51:36,153,58.10,25.40,774,153

21:51:37,153,58.10,25.40,774,153

21:51:38,153,58.10,25.40,774,153

21:51:39,153,58.00,25.40,774,153

21:51:40,153,58.00,25.40,775,153

21:51:41,153,57.90,25.40,775,153

21:51:42,154,57.90,25.40,775,153

21:51:43,154,57.80,25.40,775,153

21:51:44,154,57.80,25.40,775,153

21:51:45,154,57.80,25.40,775,153

21:51:46,154,57.80,25.40,775,153

21:51:47,154,57.70,25.40,775,153

21:51:48,154,57.70,25.40,775,153

21:51:49,154,57.60,25.40,775,153

21:51:50,154,57.60,25.40,775,151

21:51:51,158,57.50,25.40,775,151

21:51:52,158,57.50,25.40,775,151

21:51:53,158,57.30,25.40,775,151

21:51:55,158,57.30,25.40,775,151

21:51:56,157,57.30,25.40,775,151

21:51:57,157,57.30,25.40,775,151

21:51:58,157,57.20,25.40,775,151

21:51:59,157,57.20,25.40,776,151

21:52:0,157,57.20,25.40,776,151

21:52:1,157,57.20,25.40,776,151

21:52:2,157,57.30,25.40,776,151

21:52:3,156,57.30,25.40,776,151

21:52:4,156,57.50,25.40,776,151

21:52:5,156,57.50,25.40,776,151

21:52:6,156,57.70,25.40,776,151

21:52:7,156,57.70,25.40,777,153

21:52:8,153,57.80,25.40,777,152

21:52:9,153,57.80,25.40,777,153

21:52:10,153,57.80,25.40,776,152

21:52:11,153,57.80,25.40,776,153

21:52:12,154,57.90,25.40,776,152

21:52:13,154,57.90,25.40,776,152

21:52:14,154,57.80,25.40,776,153

21:52:15,154,57.80,25.40,776,153

21:52:16,154,57.80,25.40,776,153

21:52:17,154,57.80,25.40,776,152

21:52:18,154,57.80,25.40,776,153

21:52:19,154,57.80,25.40,776,153

21:52:20,154,57.70,25.40,776,153

21:52:21,154,57.70,25.40,776,152

21:52:22,154,57.70,25.40,776,152

21:52:23,155,57.70,25.40,776,151

21:52:24,159,57.70,25.40,777,151

21:52:25,159,57.70,25.40,776,151

21:52:26,158,57.70,25.40,776,151

21:52:27,159,57.70,25.40,776,151

21:52:28,158,57.70,25.40,776,151

21:52:30,158,57.70,25.40,775,151

21:52:31,158,57.70,25.40,775,151

21:52:32,157,57.70,25.40,775,151

21:52:33,157,57.70,25.40,775,151

21:52:34,157,57.70,25.40,775,151

21:52:35,158,57.70,25.40,775,151

21:52:36,157,57.70,25.40,775,151

21:52:37,157,57.70,25.40,775,151

21:52:38,157,57.70,25.40,775,151

21:52:39,157,57.70,25.40,775,151

21:52:40,157,57.70,25.40,775,152

21:52:41,154,57.70,25.40,775,152

21:52:42,153,57.70,25.40,775,152

21:52:43,154,57.80,25.40,775,152

21:52:44,154,57.80,25.40,775,152

21:52:45,154,57.90,25.40,775,152

21:52:46,154,57.90,25.40,775,152

21:52:47,154,58.00,25.40,775,152

21:52:48,154,58.00,25.40,775,152

21:52:49,154,58.10,25.40,775,152

21:52:50,155,58.10,25.40,775,152

21:52:51,155,58.10,25.40,775,152

21:52:52,155,58.10,25.40,776,152

21:52:53,155,58.20,25.40,776,152

21:52:54,155,58.20,25.40,777,152

21:52:55,155,58.20,25.40,777,152

21:52:56,155,58.20,25.40,777,151

21:52:57,159,58.30,25.40,777,151

21:52:58,160,58.30,25.40,777,151

21:52:59,159,58.30,25.40,777,151

21:53:0,159,58.30,25.40,777,151

21:53:1,158,58.40,25.40,777,151

21:53:2,158,58.40,25.40,777,151

21:53:3,158,58.40,25.40,777,151

21:53:5,158,58.40,25.40,777,151

21:53:6,158,58.50,25.40,777,151

21:53:7,157,58.50,25.40,777,151

21:53:8,158,58.60,25.40,776,151

21:53:9,157,58.60,25.40,776,151

21:53:10,158,58.70,25.40,777,151

21:53:11,158,58.70,25.40,777,151

21:53:12,158,58.70,25.40,777,151

21:53:13,157,58.70,25.40,777,152

21:53:14,155,58.80,25.40,777,152

21:53:15,154,58.80,25.40,777,152

21:53:16,154,58.80,25.40,777,152

21:53:17,155,58.80,25.40,777,152

21:53:18,155,58.70,25.40,777,152

21:53:19,155,58.70,25.40,777,152

21:53:20,155,58.60,25.40,777,152

21:53:21,155,58.60,25.40,777,152

21:53:22,155,58.40,25.40,777,152

21:53:23,156,58.40,25.40,777,152

21:53:24,156,58.20,25.40,777,152

21:53:25,156,58.20,25.40,777,152

21:53:26,156,58.00,25.40,777,152

21:53:27,156,58.00,25.40,777,152

21:53:28,156,57.80,25.40,777,151

21:53:29,156,57.80,25.40,777,150

