Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
22:20:14,152,55.00,25.40,673,153

22:20:15,152,55.00,25.40,673,153

22:20:16,153,55.00,25.40,673,153

22:20:17,152,55.00,25.40,673,153

22:20:18,153,55.00,25.40,673,153

22:20:19,153,55.00,25.40,673,153

22:20:20,153,55.00,25.40,673,153

22:20:21,153,55.00,25.40,673,153

22:20:22,153,55.10,25.40,673,152

22:20:23,157,55.10,25.40,673,152

22:20:24,158,55.10,25.40,673,152

22:20:25,157,55.10,25.40,673,152

22:20:26,157,55.10,25.40,673,152

22:20:28,156,55.10,25.40,673,152

22:20:29,156,55.10,25.40,673,152

22:20:30,156,55.10,25.40,673,152

22:20:31,156,55.10,25.40,673,152

22:20:32,156,55.10,25.40,673,152

22:20:33,155,55.10,25.40,674,152

22:20:34,155,55.10,25.40,674,152

22:20:35,155,55.10,25.40,674,152

22:20:36,155,55.10,25.40,674,152

22:20:37,155,55.10,25.40,674,152

22:20:38,155,55.10,25.40,674,152

22:20:39,155,55.10,25.40,674,153

22:20:40,153,55.10,25.40,674,153

22:20:41,152,55.10,25.40,674,153

22:20:42,152,55.10,25.40,674,153

22:20:43,152,55.10,25.40,674,153

22:20:44,152,55.10,25.40,674,153

22:20:45,152,55.10,25.40,674,153

22:20:46,153,55.10,25.40,674,153

22:20:47,153,55.10,25.40,674,153

22:20:48,153,55.10,25.40,674,153

22:20:49,153,55.20,25.40,674,153

22:20:50,153,55.20,25.40,674,153

22:20:51,153,55.20,25.40,674,153

22:20:52,154,55.20,25.40,674,153

22:20:53,154,55.20,25.40,675,153

22:20:54,154,55.20,25.40,675,153

22:20:55,154,55.20,25.40,675,151

22:20:56,157,55.20,25.40,675,151

22:20:57,158,55.20,25.40,675,152

22:20:58,158,55.20,25.40,675,152

22:20:59,157,55.20,25.40,675,152

22:21:0,157,55.20,25.40,675,152

22:21:1,156,55.20,25.40,675,152

22:21:3,156,55.20,25.40,675,152

22:21:4,156,55.10,25.30,675,152

22:21:5,156,55.10,25.30,676,151

22:21:6,156,55.20,25.40,676,152

22:21:7,156,55.20,25.40,676,152

22:21:8,156,55.20,25.40,676,152

22:21:9,156,55.20,25.40,676,151

22:21:10,156,55.20,25.40,676,152

22:21:11,156,55.20,25.40,677,152

22:21:12,156,55.20,25.30,677,153

22:21:13,153,55.20,25.30,677,153

22:21:14,153,55.20,25.40,677,153

22:21:15,153,55.20,25.40,678,153

22:21:16,153,55.30,25.40,678,153

22:21:17,153,55.30,25.40,678,153

22:21:18,153,55.20,25.30,679,153

22:21:19,153,55.20,25.30,679,153

22:21:20,153,55.30,25.40,679,153

22:21:21,153,55.30,25.40,680,153

22:21:22,153,55.30,25.40,680,153

22:21:23,153,55.30,25.40,680,153

22:21:24,153,55.20,25.40,681,153

22:21:25,154,55.20,25.40,681,153

22:21:26,154,55.20,25.40,682,153

22:21:27,154,55.20,25.40,682,153

22:21:28,154,55.10,25.40,683,151

22:21:29,157,55.10,25.40,683,151

22:21:30,159,55.10,25.40,683,152

22:21:31,158,55.10,25.40,684,152

22:21:32,157,55.00,25.40,684,152

22:21:33,157,55.00,25.40,684,152

22:21:34,157,55.00,25.40,685,152

22:21:35,157,55.00,25.40,685,152

22:21:36,156,55.00,25.40,685,152

22:21:38,156,55.00,25.40,686,152

22:21:39,156,55.00,25.40,686,152

22:21:40,156,55.00,25.40,686,151

22:21:41,156,54.90,25.40,686,152

22:21:42,156,54.90,25.40,687,152

22:21:43,156,54.90,25.40,687,152

22:21:44,155,54.90,25.40,687,152

22:21:45,155,54.90,25.40,687,153

22:21:46,153,54.90,25.40,687,153

22:21:47,152,54.90,25.40,687,153

22:21:48,152,54.90,25.40,688,153

22:21:49,152,54.90,25.40,688,153

22:21:50,152,54.90,25.40,688,153

22:21:51,152,54.90,25.40,688,153

22:21:52,153,54.90,25.40,688,153

22:21:53,153,54.90,25.40,688,153

22:21:54,153,54.90,25.40,688,153

22:21:55,153,54.90,25.40,688,153

22:21:56,153,54.90,25.40,688,153

22:21:57,153,54.90,25.40,688,153

22:21:58,154,54.90,25.40,688,153

22:21:59,154,54.90,25.40,688,153

22:22:0,154,54.90,25.40,688,153

22:22:1,153,54.90,25.40,688,151

22:22:2,157,54.90,25.40,688,151

22:22:3,158,54.90,25.40,688,152

22:22:4,158,54.90,25.40,688,152

22:22:5,157,54.90,25.40,688,152

22:22:6,156,54.90,25.40,688,152

22:22:7,156,54.90,25.40,688,152

22:22:8,156,54.90,25.40,688,152

22:22:9,156,55.00,25.40,688,152

22:22:10,156,55.00,25.40,688,152

22:22:11,156,55.00,25.40,688,152

