Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
21:27:16,149,56.40,25.50,785,155

21:27:17,150,56.40,25.50,785,155

21:27:18,150,56.40,25.50,785,155

21:27:19,150,56.40,25.50,785,153

21:27:20,154,56.40,25.50,785,154

21:27:21,154,56.40,25.50,785,154

21:27:22,153,56.40,25.50,785,154

21:27:23,153,56.40,25.50,785,154

21:27:24,153,56.40,25.50,785,154

21:27:25,153,56.40,25.50,785,154

21:27:26,152,56.40,25.50,785,154

21:27:27,152,56.40,25.50,785,154

21:27:28,152,56.40,25.50,785,154

21:27:29,152,56.40,25.50,785,154

21:27:30,152,56.40,25.50,785,154

21:27:31,152,56.40,25.50,785,154

21:27:32,152,56.40,25.50,785,154

21:27:33,152,56.40,25.50,785,154

21:27:34,151,56.40,25.50,785,154

21:27:36,152,56.40,25.50,785,155

21:27:37,150,56.40,25.50,785,155

21:27:38,148,56.40,25.50,785,155

21:27:39,148,56.40,25.50,785,155

21:27:40,149,56.40,25.50,784,155

21:27:41,149,56.40,25.50,784,155

21:27:42,149,56.40,25.50,784,155

21:27:43,149,56.40,25.50,784,155

21:27:44,150,56.40,25.50,785,155

21:27:45,150,56.40,25.50,785,155

21:27:46,150,56.40,25.50,785,155

21:27:47,150,56.40,25.50,785,155

21:27:48,150,56.40,25.50,785,155

21:27:49,150,56.40,25.50,785,155

21:27:50,150,56.40,25.50,785,155

21:27:51,150,56.40,25.50,785,155

21:27:52,150,56.40,25.50,785,153

21:27:53,153,56.40,25.50,785,154

21:27:54,154,56.40,25.50,785,154

21:27:55,154,56.40,25.50,785,154

21:27:56,154,56.40,25.50,785,154

21:27:57,153,56.40,25.50,785,154

21:27:58,153,56.40,25.50,785,154

21:27:59,153,56.40,25.50,785,154

21:28:0,152,56.40,25.50,785,154

21:28:1,152,56.50,25.50,785,154

21:28:2,152,56.50,25.50,785,154

21:28:3,152,56.50,25.50,785,154

21:28:4,152,56.50,25.50,785,154

21:28:5,152,56.60,25.50,785,154

21:28:6,152,56.60,25.50,785,154

21:28:7,151,56.60,25.50,785,154

21:28:8,152,56.60,25.50,785,155

21:28:9,150,56.70,25.50,786,155

21:28:11,149,56.70,25.50,786,155

21:28:12,149,56.80,25.50,786,155

21:28:13,149,56.80,25.50,786,155

21:28:14,149,56.90,25.50,786,155

21:28:15,149,56.90,25.50,786,155

21:28:16,149,57.00,25.50,786,155

21:28:17,149,57.00,25.50,786,155

21:28:18,149,57.10,25.50,786,155

21:28:19,150,57.10,25.50,786,155

21:28:20,150,57.30,25.50,786,155

21:28:21,150,57.30,25.50,786,155

21:28:22,150,57.50,25.50,786,155

21:28:23,150,57.50,25.50,786,155

21:28:24,150,57.60,25.50,786,155

21:28:25,150,57.60,25.50,786,153

21:28:26,153,57.40,25.50,786,153

21:28:27,155,57.40,25.50,786,154

21:28:28,154,57.20,25.50,786,153

21:28:29,153,57.20,25.50,787,153

21:28:30,153,57.00,25.50,787,154

21:28:31,153,57.00,25.50,787,154

21:28:32,153,56.90,25.50,786,154

21:28:33,153,56.90,25.50,786,154

21:28:34,152,56.80,25.50,786,154

21:28:35,152,56.80,25.50,786,154

21:28:36,152,56.60,25.50,786,154

21:28:37,152,56.60,25.50,786,154

21:28:38,152,56.60,25.50,787,154

21:28:39,152,56.60,25.50,787,154

21:28:40,152,56.50,25.50,787,154

21:28:41,149,56.50,25.50,787,155

21:28:42,149,56.50,25.50,787,155

21:28:43,149,56.50,25.50,787,155

21:28:44,149,56.50,25.50,787,155

21:28:46,149,56.50,25.50,787,155

21:28:47,149,56.50,25.50,787,155

21:28:48,149,56.50,25.50,787,155

21:28:49,150,56.50,25.50,787,155

21:28:50,149,56.50,25.50,787,155

21:28:51,150,56.50,25.50,787,155

21:28:52,150,56.50,25.50,787,155

21:28:53,150,56.50,25.50,787,155

21:28:54,150,56.50,25.50,787,155

21:28:55,150,56.50,25.50,787,155

21:28:56,150,56.50,25.50,787,155

21:28:57,150,56.50,25.50,787,155

21:28:58,150,56.50,25.50,787,153

21:28:59,153,56.50,25.50,787,153

21:29:0,154,56.50,25.50,787,153

21:29:1,153,56.50,25.50,787,154

21:29:2,153,56.50,25.50,787,154

21:29:3,153,56.50,25.50,787,154

21:29:4,152,56.50,25.50,787,154

21:29:5,152,56.50,25.50,787,154

21:29:6,152,56.50,25.50,787,154

21:29:7,152,56.50,25.50,787,154

21:29:8,151,56.50,25.50,787,154

21:29:9,151,56.50,25.50,787,154

21:29:10,152,56.50,25.50,787,154

21:29:11,152,56.40,25.50,787,154

21:29:12,151,56.40,25.50,787,154

21:29:13,152,56.40,25.50,787,154

21:29:14,151,56.40,25.50,788,155

21:29:15,149,56.40,25.50,788,155

21:29:16,149,56.40,25.50,788,155

21:29:17,149,56.40,25.50,788,155

21:29:18,149,56.40,25.50,788,155

21:29:19,149,56.50,25.50,788,155

21:29:21,149,56.50,25.50,788,155

21:29:22,149,56.50,25.50,788,155

21:29:23,149,56.50,25.50,788,155

21:29:24,150,56.60,25.50,788,155

21:29:25,150,56.60,25.50,788,155

21:29:26,150,56.70,25.50,788,155

21:29:27,150,56.70,25.50,788,155

21:29:28,150,56.90,25.50,788,155

21:29:29,151,56.90,25.50,788,155

21:29:30,150,57.00,25.50,788,155

21:29:31,150,57.00,25.50,788,153

21:29:32,154,57.10,25.50,788,153

21:29:33,154,57.10,25.50,788,153

21:29:34,154,57.20,25.50,788,154

21:29:35,154,57.20,25.50,788,153

21:29:36,153,57.30,25.50,788,154

21:29:37,153,57.30,25.50,788,154

21:29:38,153,57.30,25.50,788,154

21:29:39,152,57.30,25.50,788,154

21:29:40,152,57.30,25.50,788,154

21:29:41,152,57.30,25.50,788,154

21:29:42,152,57.20,25.50,788,154

21:29:43,152,57.20,25.50,788,154

21:29:44,152,57.10,25.50,788,154

21:29:45,152,57.10,25.50,788,154

21:29:46,151,57.00,25.50,788,154

21:29:47,149,57.00,25.50,788,155

21:29:48,148,56.90,25.50,788,155

21:29:49,149,56.90,25.50,788,155

21:29:50,149,56.90,25.50,788,155

21:29:51,149,56.90,25.50,788,155

21:29:52,149,56.80,25.50,788,155

21:29:53,149,56.80,25.50,788,155

21:29:54,149,56.70,25.50,788,155

21:29:56,149,56.70,25.50,788,155

21:29:57,150,56.60,25.50,788,155

21:29:58,150,56.60,25.50,788,155

21:29:59,150,56.60,25.50,788,155

21:30:0,150,56.60,25.50,788,155

21:30:1,150,56.50,25.50,788,155

21:30:2,150,56.50,25.50,788,155

21:30:3,150,56.50,25.50,788,155

21:30:4,150,56.50,25.50,788,153

21:30:5,153,56.50,25.50,788,153

21:30:6,154,56.50,25.50,788,153

21:30:7,153,56.40,25.50,788,154

21:30:8,153,56.40,25.50,788,154

21:30:9,153,56.40,25.50,788,154

21:30:10,153,56.40,25.50,788,154

21:30:11,152,56.40,25.50,788,154

21:30:12,152,56.40,25.50,788,154

21:30:13,153,56.50,25.50,788,154

21:30:14,152,56.50,25.50,788,154

21:30:15,152,56.50,25.50,789,154

21:30:16,152,56.50,25.50,789,154

21:30:17,152,56.60,25.50,789,154

21:30:18,152,56.60,25.50,789,154

21:30:19,152,56.80,25.50,789,154

21:30:20,151,56.80,25.50,789,155

21:30:21,149,57.00,25.50,789,155

21:30:22,149,57.00,25.50,789,155

21:30:23,149,57.20,25.50,789,155

21:30:24,149,57.20,25.50,789,155

21:30:25,149,57.40,25.50,789,155

21:30:26,150,57.40,25.50,789,155

21:30:27,150,57.60,25.50,789,155

21:30:28,150,57.60,25.50,789,155

21:30:29,150,57.70,25.50,789,155

21:30:31,150,57.70,25.50,789,155

21:30:32,150,57.90,25.50,789,155

21:30:33,150,57.90,25.50,789,155

21:30:34,150,58.10,25.50,789,155

21:30:35,150,58.10,25.50,789,155

21:30:36,150,58.40,25.50,789,155

21:30:37,151,58.40,25.50,789,153

21:30:38,154,58.60,25.50,789,153

21:30:39,154,58.60,25.50,789,154

21:30:40,154,58.80,25.50,789,154

21:30:41,153,58.80,25.50,789,154

21:30:42,153,58.80,25.50,789,154

21:30:43,153,58.80,25.50,789,154

21:30:44,152,58.70,25.50,789,154

21:30:45,152,58.70,25.50,789,154

21:30:46,153,58.40,25.50,789,154

21:30:47,152,58.40,25.50,789,154

21:30:48,152,58.00,25.50,789,154

21:30:49,152,58.00,25.50,789,154

21:30:50,152,57.60,25.50,789,154

21:30:51,152,57.60,25.50,789,154

21:30:52,152,57.40,25.50,789,154

21:30:53,150,57.40,25.50,789,155

21:30:54,149,57.10,25.50,790,155

21:30:55,149,57.10,25.50,790,155

21:30:56,149,57.00,25.50,790,155

21:30:57,149,57.00,25.50,790,155

21:30:58,149,56.80,25.50,790,155

21:30:59,150,56.80,25.50,790,155

21:31:0,149,56.70,25.50,790,155

21:31:1,150,56.70,25.50,790,155

21:31:2,149,56.60,25.50,790,155

21:31:3,150,56.60,25.50,792,155

21:31:4,150,56.60,25.50,792,155

21:31:6,150,56.60,25.50,792,155

