Time,Photoresistor,Humidity,Temperature,CO2,Soil_Moisture
16:57:59,625,41.4,23.4,596,151
16:58:1,263,41.4,23.4,595,151
16:58:2,169,41.8,23.5,594,151
16:58:3,158,41.8,23.5,594,151
16:58:4,156,41.7,23.4,594,151
16:58:5,155,41.7,23.4,594,151
16:58:6,156,41.8,23.4,593,152
16:58:7,152,41.8,23.4,592,152
16:58:8,151,42.0,23.4,591,152
16:58:9,151,42.0,23.4,589,152
16:58:10,151,42.1,23.4,588,152
16:58:11,151,42.1,23.4,588,152
16:58:12,151,42.2,23.4,587,152
16:58:13,152,42.2,23.4,586,152
16:58:14,152,42.3,23.4,586,152
16:58:15,152,42.3,23.4,585,152
16:58:16,152,42.4,23.4,585,152
16:58:17,152,42.4,23.4,585,152
16:58:18,153,42.4,23.4,584,152
16:58:19,153,42.4,23.4,584,152
16:58:20,153,42.5,23.4,583,152
16:58:21,153,42.5,23.4,583,152
16:58:22,153,42.4,23.4,583,150
16:58:23,159,42.4,23.4,581,150
16:58:24,160,42.3,23.4,581,150
16:58:25,159,42.3,23.4,580,150
16:58:26,159,42.2,23.4,580,150
16:58:27,158,42.2,23.4,580,151
16:58:28,158,42.2,23.4,580,151
16:58:29,157,42.2,23.4,579,151
16:58:30,157,42.2,23.3,579,151
16:58:31,157,42.2,23.3,579,151
16:58:32,157,42.3,23.4,579,151
16:58:33,157,42.3,23.4,580,151
16:58:34,156,42.3,23.3,580,151
16:58:36,156,42.3,23.3,580,151
16:58:37,156,42.3,23.3,580,151
16:58:38,156,42.3,23.3,579,151
16:58:39,156,42.3,23.3,579,152
16:58:40,152,42.3,23.3,579,152
16:58:41,151,42.2,23.3,579,152
16:58:42,151,42.2,23.3,579,152
16:58:43,151,42.0,23.3,579,152
16:58:44,151,42.0,23.3,580,152
16:58:45,151,42.0,23.4,579,152
16:58:46,152,42.0,23.4,579,152
16:58:47,152,41.9,23.3,579,152
16:58:48,152,41.9,23.3,578,152
16:58:49,152,41.8,23.3,578,152
16:58:50,152,41.8,23.3,578,152
16:58:51,153,41.8,23.3,578,152
16:58:52,152,41.8,23.3,577,152
16:58:53,153,41.8,23.3,577,152
16:58:54,153,41.8,23.3,577,152
16:58:55,153,41.8,23.3,577,149
16:58:56,159,41.8,23.3,577,150
16:58:57,159,42.0,23.3,576,150
16:58:58,158,42.0,23.3,577,150
16:58:59,158,42.0,23.3,577,150
16:59:0,157,42.0,23.3,577,150
16:59:1,157,42.0,23.3,576,150
16:59:2,157,42.0,23.3,576,151
16:59:3,157,42.0,23.3,576,151
16:59:4,156,42.0,23.3,576,151
16:59:5,156,42.0,23.3,576,151
16:59:6,156,42.0,23.3,575,151
16:59:7,156,42.0,23.3,575,151
16:59:8,156,42.0,23.3,575,151
16:59:9,156,42.0,23.3,576,151
16:59:10,155,42.0,23.3,576,151
16:59:12,155,42.0,23.3,576,152
16:59:13,152,42.0,23.3,576,152
16:59:14,151,42.1,23.3,576,152
16:59:15,151,42.1,23.3,576,152
16:59:16,151,42.3,23.3,576,152
16:59:17,151,42.3,23.3,576,152
16:59:18,152,43.0,23.3,576,152
16:59:19,152,43.0,23.3,576,152
16:59:20,152,43.6,23.3,576,152
16:59:21,153,43.6,23.3,576,152
16:59:22,152,43.5,23.3,576,152
16:59:23,152,43.5,23.3,575,152
16:59:24,153,43.2,23.3,575,152
16:59:25,153,43.2,23.3,575,152
16:59:26,153,43.0,23.3,575,152
16:59:27,153,43.0,23.3,576,152
16:59:28,153,42.8,23.3,576,149
16:59:29,160,42.8,23.3,577,150
16:59:30,160,42.7,23.3,577,150
16:59:31,158,42.7,23.3,576,150
16:59:32,157,42.6,23.3,576,150
16:59:33,157,42.6,23.3,576,150
16:59:34,157,42.6,23.3,576,151
16:59:35,156,42.6,23.3,576,151
16:59:36,156,43.2,23.3,576,150
16:59:37,156,43.2,23.3,576,150
16:59:38,156,44.1,23.3,576,151
16:59:39,156,44.1,23.3,576,151
16:59:40,156,44.9,23.3,577,151
16:59:41,155,44.9,23.3,577,151
16:59:42,155,45.6,23.3,577,151
16:59:43,155,45.6,23.3,577,151
16:59:44,155,46.1,23.3,577,152
16:59:45,152,46.1,23.3,577,152
16:59:47,151,46.3,23.3,578,152
16:59:48,151,46.3,23.3,578,152
16:59:49,151,46.6,23.3,578,152
16:59:50,151,46.6,23.3,578,152
16:59:51,152,46.7,23.3,577,152
16:59:52,152,46.7,23.3,577,152
16:59:53,152,46.8,23.3,577,152
16:59:54,152,46.8,23.3,577,152
