Time,Photoresistor,Humidity,Temperature,CO2,Soil_Moisture
17:26:9,625,41.4,23.1,530,151
17:26:10,262,41.4,23.1,530,151
17:26:11,169,41.5,23.1,530,151
17:26:12,158,41.5,23.1,530,151
17:26:14,157,41.5,23.1,530,151
17:26:15,156,41.5,23.1,531,151
17:26:16,156,41.5,23.1,531,151
17:26:17,156,41.5,23.1,531,151
17:26:18,156,41.5,23.1,530,152
17:26:19,153,41.5,23.1,530,152
17:26:20,151,41.5,23.1,530,152
17:26:21,151,41.5,23.1,530,152
17:26:22,151,41.6,23.1,530,152
17:26:23,152,41.6,23.1,530,152
17:26:24,152,41.6,23.1,530,152
17:26:25,152,41.6,23.1,530,152
17:26:26,152,41.6,23.1,530,152
17:26:27,152,41.6,23.1,530,152
17:26:28,152,41.8,23.1,530,152
17:26:29,152,41.8,23.1,529,152
17:26:30,153,41.8,23.1,529,152
17:26:31,153,41.8,23.1,529,152
17:26:32,153,41.9,23.1,529,152
17:26:33,153,41.9,23.1,530,152
17:26:34,153,41.9,23.1,530,149
17:26:35,160,41.9,23.1,530,150
17:26:36,161,42.0,23.1,530,150
17:26:37,160,42.0,23.1,530,150
17:26:38,159,42.0,23.1,530,150
17:26:39,158,42.0,23.1,530,150
17:26:40,158,42.1,23.1,530,150
17:26:41,157,42.1,23.1,530,151
17:26:42,157,42.1,23.1,530,151
17:26:43,157,42.1,23.1,530,150
17:26:44,157,42.2,23.1,530,150
17:26:45,157,42.2,23.1,529,151
17:26:46,157,42.2,23.1,529,151
17:26:47,157,42.2,23.1,529,151
17:26:49,156,42.3,23.1,529,150
17:26:50,156,42.3,23.1,529,150
17:26:51,156,42.3,23.1,530,151
17:26:52,152,42.3,23.1,530,152
17:26:53,151,42.5,23.1,530,152
17:26:54,151,42.5,23.1,530,152
17:26:55,151,42.8,23.1,530,152
17:26:56,152,42.8,23.1,530,152
17:26:57,151,43.1,23.1,530,152
17:26:58,152,43.1,23.1,530,152
17:26:59,152,43.2,23.1,530,152
17:27:0,152,43.2,23.1,530,152
17:27:1,153,43.1,23.1,530,152
17:27:2,153,43.1,23.1,530,152
17:27:3,153,42.9,23.1,530,152
17:27:4,153,42.9,23.1,530,152
17:27:5,153,42.8,23.1,530,152
17:27:6,153,42.8,23.1,530,152
17:27:7,153,42.9,23.1,530,152
17:27:8,161,42.9,23.1,530,150
17:27:9,162,43.2,23.1,530,150
17:27:10,160,43.2,23.1,530,150
17:27:11,159,43.2,23.1,530,150
17:27:12,159,43.2,23.1,531,150
17:27:13,158,43.1,23.2,531,150
17:27:14,157,43.1,23.2,531,151
17:27:15,157,42.8,23.1,531,151
17:27:16,157,42.8,23.1,531,151
17:27:17,157,42.9,23.2,530,151
17:27:18,157,42.9,23.2,530,150
17:27:19,157,43.5,23.1,530,151
17:27:20,156,43.5,23.1,530,151
17:27:21,156,44.2,23.1,530,150
17:27:22,156,44.2,23.1,530,151
17:27:24,156,44.8,23.1,530,151
17:27:25,152,44.8,23.1,530,152
17:27:26,151,45.2,23.1,530,152
17:27:27,151,45.2,23.1,530,152
17:27:28,151,45.5,23.1,530,152
17:27:29,151,45.5,23.1,531,152
17:27:30,152,45.8,23.1,531,152
17:27:31,152,45.8,23.1,530,152
17:27:32,152,46.0,23.1,530,152
17:27:33,152,46.0,23.1,530,152
17:27:34,152,46.3,23.1,530,152
17:27:35,152,46.3,23.1,530,152
17:27:36,152,46.6,23.1,530,152
17:27:37,153,46.6,23.1,530,152
17:27:38,153,46.8,23.1,530,152
17:27:39,153,46.8,23.1,530,152
17:27:40,153,46.7,23.2,530,152
17:27:41,161,46.7,23.2,531,150
17:27:42,161,46.3,23.1,530,150
17:27:43,159,46.3,23.1,530,150
17:27:44,159,46.1,23.2,530,150
17:27:45,158,46.1,23.2,530,151
17:27:46,157,46.2,23.2,530,150
17:27:47,157,46.2,23.2,531,151
17:27:48,157,46.3,23.2,531,151
17:27:49,157,46.3,23.2,531,150
17:27:50,157,46.4,23.2,531,151
17:27:51,157,46.4,23.2,531,151
17:27:52,157,46.4,23.1,531,150
17:27:53,156,46.4,23.1,531,151
17:27:54,157,46.3,23.1,531,151
17:27:55,156,46.3,23.1,531,151
17:27:56,156,46.3,23.2,531,151
17:27:57,152,46.3,23.2,531,152
17:27:58,151,46.2,23.2,530,152
17:28:0,151,46.2,23.2,530,152
17:28:1,152,46.0,23.2,530,152
17:28:2,152,46.0,23.2,530,152
17:28:3,152,46.0,23.2,530,152
17:28:4,152,46.0,23.2,530,152
